threshold,precision,recall,f1,tp,fp,fn
0.711491945945946,0.789694176790951,0.5167214912280702,0.6246893123446562,1885,502,1763
0.7123832432432432,0.790180444817457,0.5161732456140351,0.6244403913115569,1883,500,1765
0.7132745405405405,0.7920875420875421,0.5158991228070176,0.6248339973439575,1882,494,1766
0.7141658378378378,0.7927548441449032,0.5158991228070176,0.6250415144470276,1882,492,1766
0.7150571351351351,0.7927548441449032,0.5158991228070176,0.6250415144470276,1882,492,1766
0.7159484324324324,0.7930016863406408,0.515625,0.6249169435215947,1881,491,1767
0.7168397297297298,0.7927395525538202,0.5148026315789473,0.6242313445238491,1878,491,1770
0.7177310270270271,0.7929720575783235,0.5134320175438597,0.6232945091514143,1873,489,1775
0.7186223243243244,0.7927087749046206,0.512609649122807,0.6226069585483602,1870,489,1778
0.7195136216216216,0.7923566878980892,0.5115131578947368,0.6216891554222888,1866,489,1782
0.7204049189189189,0.792854104636325,0.5109649122807017,0.6214369061510252,1864,487,1784
0.7212962162162162,0.7937792927141031,0.5106907894736842,0.6215179316096747,1863,484,1785
0.7221875135135135,0.7941929974380871,0.5098684210526315,0.6210350584307178,1860,482,1788
0.7230788108108108,0.7944444444444444,0.5095942982456141,0.6209084836339345,1859,481,1789
0.7239701081081081,0.794344473007712,0.5082236842105263,0.6198595787362087,1854,480,1794
0.7248614054054054,0.7939914163090128,0.5071271929824561,0.6189360990297758,1850,480,1798
0.7257527027027028,0.7939784946236559,0.5060307017543859,0.618114850159049,1846,479,1802
0.726644,0.7940542869452822,0.5052083333333334,0.617523873345619,1843,478,1805
0.7275352972972973,0.7940542869452822,0.5052083333333334,0.617523873345619,1843,478,1805
0.7284265945945946,0.7943965517241379,0.5052083333333334,0.6176273458445041,1843,477,1805
0.7293178918918919,0.7946389969736273,0.5038377192982456,0.6166750545210534,1838,475,1810
0.7302091891891892,0.7947939262472885,0.5021929824561403,0.615487989249118,1832,473,1816
0.7311004864864865,0.7953953084274544,0.5019188596491229,0.6154621848739497,1831,471,1817
0.7319917837837838,0.7957317073170732,0.5008223684210527,0.6147375504710633,1827,469,1821
0.7328830810810811,0.7958115183246073,0.5,0.6141414141414141,1824,468,1824
0.7337743783783784,0.7962396152164407,0.49917763157894735,0.6136478517270428,1821,466,1827
0.7346656756756756,0.7958826106000876,0.4980811403508772,0.612712864609678,1817,466,1831
0.735556972972973,0.7971843378794544,0.4967105263157895,0.6120587738557676,1812,461,1836
0.7364482702702703,0.7969162995594714,0.49588815789473684,0.611355187563366,1809,461,1839
0.7373395675675676,0.7969094922737306,0.4947916666666667,0.6105191949940808,1805,460,1843
0.7382308648648649,0.796730004418913,0.4942434210526316,0.6100490610725765,1803,460,1845
0.7391221621621622,0.7975188303057156,0.4934210526315789,0.6096528365791702,1800,457,1848
0.7400134594594595,0.7975133214920072,0.4923245614035088,0.608813559322034,1796,456,1852
0.7409047567567568,0.7975978647686833,0.4915021929824561,0.6082089552238806,1793,455,1855
0.741796054054054,0.7980383415069104,0.4906798245614035,0.6077066711933458,1790,453,1858
0.7426873513513513,0.7997317836388019,0.49040570175438597,0.6079864061172472,1789,448,1859
0.7435786486486486,0.8001792114695341,0.4895833333333333,0.6074829931972789,1786,446,1862
0.744469945945946,0.8012589928057554,0.48848684210526316,0.6069482288828338,1782,442,1866
0.7453612432432433,0.8028867839422643,0.48793859649122806,0.6069906223358909,1780,437,1868
0.7462525405405406,0.8035230352303523,0.4876644736842105,0.6069600818833162,1779,435,1869
0.7471438378378379,0.8039837030330467,0.4868421052631579,0.6064538159467304,1776,433,1872
0.7480351351351352,0.8035390199637024,0.48547149122807015,0.6052631578947368,1771,433,1877
